Driver State,Speed (GPS),Engine Load,Throttle Position(Manifold),Engine RPM,Speed (OBD),Torque,GPS Bearing,Air Fuel Ratio(Measured),Engine Load(Absolute),Relative Throttle Position,Absolute Throttle Position B,Accelerator PedalPosition D,Accelerator PedalPosition E,Air Fuel Ratio(Commanded),Engine kW (At the wheels),time,lat,lng
1,20.9417,66.2745,17.2549,2120,25,28.7563,207,14.5636,37.6471,8.62745,18.0392,23.5294,11.7647,14.5712,8.65582,1416452280841,40.4419,-79.9527
1,23.4187,66.2745,12.9412,1575,25,28.7563,207,14.9185,25.098,4.70588,13.7255,20.3922,10.1961,14.6053,8.65582,1416452281840,40.4418,-79.9527
1,27.2468,43.5294,13.3333,1575,28,33.5072,205,15.1562,25.098,2.7451,12.1569,18.0392,9.01961,14.8835,7.49304,1416452282841,40.4418,-79.9527
7,31.0748,20,10.9804,1715.5,30,20.789,202,14.6417,19.2157,1.17647,10.5882,15.2941,9.01961,14.6044,5.06366,1416452283840,40.4416,-79.9528
7,31.5252,16.4706,10.1961,1350.25,32,29.7296,209,14.3308,10.9804,1.17647,10.5882,15.2941,7.84314,14.9086,5.69957,1416452284840,40.4416,-79.9528
7,32.8763,17.2549,10.1961,1216.5,34,31.526,209,14.3308,10.1961,0.784314,9.80392,15.2941,7.84314,14.9086,5.44527,1416452285843,40.4415,-79.9529
7,33.1015,17.2549,10.1961,1216.5,34,31.526,216,15.1962,10.9804,1.17647,10.1961,15.2941,7.84314,14.6121,5.44527,1416452286841,40.4414,-79.953
7,34.0022,19.2157,10.1961,1306.5,35,16.4237,227,15.2881,10.9804,1.96078,11.3725,18.4314,9.41177,14.9064,3.04663,1416452287840,40.4414,-79.953
7,35.3533,47.8431,13.7255,1485,36,30.9748,235,15.1477,15.6863,5.09804,14.5098,18.4314,9.41177,14.9064,6.53091,1416452288840,40.4413,-79.9531
7,37.1547,69.4118,15.6863,1585.5,38,15.272,243,14.5834,28.2353,5.09804,14.5098,21.9608,11.3725,14.8584,3.43797,1416452289841,40.4413,-79.9532
7,40.082,75.6863,15.6863,1579.25,40,31.3341,251,14.5834,34.902,6.66667,15.6863,23.5294,11.7647,14.8584,7.02599,1416452290841,40.4413,-79.9533
3,40.7576,26.6667,15.6863,1629.75,41,17.7553,254,14.8476,27.451,6.27451,15.2941,20.3922,7.84314,14.8584,4.10854,1416452291840,40.4412,-79.9535
3,41.2079,26.6667,10.9804,1629.75,41,17.7553,251,13.731,12.1569,1.56863,10.5882,15.2941,7.84314,14.3003,4.10854,1416452292841,40.4412,-79.9536
3,39.6317,14.1176,10.5882,1483.25,39,17.7553,251,29.3996,12.1569,1.56863,10.1961,15.2941,7.84314,12.9356,4.10854,1416452293841,40.4412,-79.9537
3,35.8036,17.2549,9.80392,1483.25,35,17.7553,252,29.3996,10.9804,0.784314,10.1961,15.2941,7.84314,12.9356,4.10854,1416452294847,40.4411,-79.9538
3,30.1741,25.4902,10.9804,1140,30,0,255,13.1904,11.3725,0.784314,10.1961,15.2941,7.84314,12.9356,0,1416452295840,40.4411,-79.954
3,24.3194,23.9216,10.5882,1339,23,0,255,13.1904,15.6863,2.7451,10.5882,15.2941,7.84314,12.9356,0,1416452296840,40.4411,-79.954
3,24.3194,23.9216,10.5882,1289,23,0,248,13.0944,12.549,1.56863,10.5882,15.2941,7.84314,14.5542,0,1416452297841,40.4411,-79.954
3,19.8158,20.7843,10.1961,1289,19,0,240,13.8602,12.549,1.56863,10.5882,15.2941,7.84314,14.5542,0,1416452298841,40.4411,-79.9541
3,14.4115,23.5294,10.9804,1288,15,0,235,13.8602,12.9412,2.35294,11.3725,15.2941,7.84314,14.848,0,1416452299841,40.441,-79.9542
3,8.78202,29.0196,9.41177,1298,7,0,233,15.2648,16.4706,2.35294,11.3725,15.2941,7.84314,14.5542,0,1416452300841,40.441,-79.9542
8,2.47698,36.8627,9.41177,1083.75,1,0,227,15.2648,13.3333,1.56863,10.5882,15.2941,7.84314,14.5542,0,1416452301840,40.4409,-79.9542
9,2.2518,36.8627,9.41177,1326,3,2.92741,227,14.6507,29.8039,5.88235,13.3333,20.3922,10.1961,14.5542,0.551146,1416452302847,40.4409,-79.9542
9,0,63.9216,13.7255,1326,3,2.92741,227,15.2042,29.8039,5.88235,14.902,21.5686,10.1961,14.848,0.551146,1416452303841,40.4409,-79.9542
9,8.10648,70.1961,15.6863,1617,7,11.2891,233,14.4932,29.8039,6.66667,15.6863,22.3529,10.1961,14.5439,2.59185,1416452304841,40.4409,-79.9543
9,11.4842,67.451,17.6471,1988.25,12,18.1212,256,14.482,32.9412,8.23529,15.6863,22.3529,11.3725,14.5542,5.11561,1416452305841,40.4409,-79.9543
9,14.1863,97.2549,20,1628,16,23.4584,264,14.482,41.9608,8.23529,17.6471,23.5294,12.1569,14.5542,5.42242,1416452306846,40.4409,-79.9543
9,18.6899,97.2549,20,1726.25,21,37.5324,271,14.6341,60,13.3333,25.4902,26.6667,13.3333,14.848,9.19918,1416452307841,40.4409,-79.9544
9,19.3655,75.2941,20.3922,1726.25,21,37.5324,279,15.4115,50.9804,12.549,21.9608,27.0588,13.7255,14.8584,9.19918,1416452308840,40.4409,-79.9545
9,19.3655,76.8627,21.5686,2120,25,28.7794,279,14.4416,50.9804,13.7255,23.5294,29.0196,14.5098,14.848,8.66277,1416452309842,40.4409,-79.9545
1,20.9417,85.098,23.5294,2393.75,29,23.1154,297,14.7673,48.6275,14.1176,23.1373,29.0196,14.5098,14.848,7.85634,1416452310840,40.4409,-79.9545
1,26.5712,85.098,28.2353,2670,32,30.9101,303,15.2518,48.2353,14.1176,23.1373,29.8039,14.902,14.8651,11.7179,1416452311846,40.4409,-79.9546
5,28.823,72.9412,20.7843,1860,34,22.3414,304,15.2518,56.4706,13.7255,21.9608,29.8039,14.902,14.8651,5.90014,1416452312841,40.441,-79.9547
5,27.2468,72.9412,20.7843,2013.25,34,22.3414,303,14.7139,49.8039,12.549,21.5686,29.8039,14.902,14.5125,5.90014,1416452313840,40.4411,-79.9549
5,28.3727,81.1765,21.1765,2013.25,37,33.4512,302,14.2783,46.6667,11.7647,21.5686,29.8039,14.902,14.4824,9.562,1416452314840,40.4411,-79.955
5,32.2007,88.6274,23.1373,2065.25,39,22.8779,304,14.796,46.6667,14.5098,21.5686,29.8039,14.902,14.4824,6.70854,1416452315840,40.4412,-79.955
5,37.1547,37.6471,12.549,2156.5,40,11.112,305,15.3128,37.2549,14.5098,21.5686,25.098,11.3725,14.5542,3.40235,1416452316840,40.4412,-79.9551
5,37.6051,13.7255,10.9804,1432,36,11.112,305,15.3128,12.9412,1.96078,10.9804,15.2941,7.84314,14.5542,3.40235,1416452317840,40.4413,-79.9553
3,34.2274,13.7255,10.9804,1231.5,36,11.112,306,16.4711,12.9412,1.17647,10.5882,15.2941,7.84314,15.4348,3.40235,1416452318840,40.4413,-79.9554
3,26.3461,13.7255,10.9804,1231.5,22,11.112,311,13.1949,16.0784,2.35294,11.3725,15.2941,7.84314,14.7,3.40235,1416452319840,40.4414,-79.9555
3,16.8885,23.5294,10.9804,1320,10,0,307,13.9876,16.0784,1.96078,11.7647,24.7059,12.549,14.5542,0,1416452320842,40.4414,-79.9555
1,11.9345,84.3137,20.3922,1958,9,0,305,14.3268,54.902,15.2941,11.7647,24.7059,12.549,14.848,0,1416452321841,40.4415,-79.9556
1,15.5374,99.2157,24.7059,1960.75,17,37.1183,309,14.5255,50.9804,15.2941,25.8824,25.4902,12.9412,14.848,10.3336,1416452322840,40.4415,-79.9556
1,19.5907,99.2157,24.7059,2026,23,40.9022,309,14.5255,50.9804,10.9804,19.6078,25.8824,12.9412,14.4824,11.7659,1416452323841,40.4415,-79.9557
1,22.7432,72.9412,21.5686,2026,23,40.9022,310,14.1594,43.9216,15.2941,23.1373,26.2745,12.9412,14.4824,11.7659,1416452324841,40.4416,-79.9557
1,28.5979,84.7059,16.8627,2312,27,29.4695,308,14.9158,43.9216,6.66667,15.6863,22.7451,11.3725,14.5022,9.67385,1416452325840,40.4416,-79.9558
1,28.5979,49.8039,11.3725,1738,29,20.0394,308,14.7166,33.7255,2.35294,15.6863,22.7451,11.3725,14.8776,4.94509,1416452326840,40.4416,-79.9558
1,30.8497,15.2941,10.9804,1496,28,20.0394,310,14.464,18.0392,2.35294,12.1569,15.6863,7.84314,14.8776,4.94509,1416452327841,40.4416,-79.9559
3,27.6971,21.5686,10.9804,1262.5,25,20.0394,315,14.464,11.7647,1.56863,10.1961,15.2941,7.84314,14.8785,4.94509,1416452328840,40.4417,-79.956
3,22.2928,21.5686,10.9804,1262.5,25,20.0394,316,14.246,15.2941,1.96078,10.9804,15.2941,7.84314,14.8785,4.94509,1416452329840,40.4418,-79.9561
3,18.2396,25.098,10.9804,1306,22,0,313,15.2482,15.2941,1.96078,10.9804,15.2941,7.84314,14.5838,0,1416452330840,40.4418,-79.9561
3,16.213,24.7059,10.5882,1306.5,16,0,315,14.8862,15.6863,1.96078,10.9804,15.2941,7.84314,14.8633,0,1416452331840,40.4419,-79.9562
3,6.98058,27.451,10.9804,1286,11,0,313,15.0001,15.6863,2.35294,10.9804,15.2941,7.84314,14.8633,0,1416452332841,40.4419,-79.9562
8,4.05324,23.9216,10.1961,1155.5,3,0,314,14.5282,14.5098,2.35294,10.9804,15.2941,7.84314,14.8633,0,1416452333841,40.4419,-79.9562
8,2.02662,23.9216,10.1961,1028.75,0,0,333,14.5282,13.3333,1.17647,10.1961,15.2941,7.84314,14.5686,0,1416452334840,40.4419,-79.9562
8,0,23.1373,9.80392,1028.75,0,0,333,14.3039,13.7255,0.784314,9.80392,15.2941,7.84314,14.848,0,1416452335840,40.4419,-79.9562
8,0,26.2745,10.1961,837.5,0,0,333,14.4474,13.7255,1.17647,10.1961,15.2941,7.84314,14.848,0,1416452336840,40.4419,-79.9562
8,0,30.5882,10.1961,774,0,0,333,15.3002,16.0784,1.17647,10.1961,15.2941,7.84314,14.5578,0,1416452337840,40.4419,-79.9562
8,0,47.8431,11.7647,848,0,0,333,15.2011,20,1.17647,10.1961,15.2941,7.84314,14.5578,0,1416452338840,40.4419,-79.9562
8,0,47.8431,11.7647,929.75,0,0,333,15.2011,28.2353,2.7451,11.7647,16.0784,8.62745,14.848,0,1416452339841,40.4419,-79.9562
1,0,54.1176,12.549,929.75,0,0,333,15.0221,28.6275,5.09804,13.7255,20,10.1961,14.848,0,1416452340846,40.4419,-79.9562
1,0,65.4902,14.5098,1337.5,3,7.08283,333,15.2424,28.6275,5.88235,14.902,21.1765,10.9804,14.848,1.34505,1416452341840,40.4419,-79.9562
1,5.85468,64.7059,14.902,1618.5,8,12.4731,315,14.6408,30.1961,5.88235,14.902,21.1765,10.9804,14.5466,2.86633,1416452342841,40.442,-79.9562
9,5.85468,32.1569,12.1569,1932.5,12,14.3489,315,14.6408,27.451,5.88235,14.902,21.1765,10.1961,14.5466,3.93712,1416452343840,40.442,-79.9562
9,8.78202,32.1569,12.1569,1692.75,11,14.3489,301,14.4488,13.7255,2.7451,12.549,15.2941,7.84314,14.848,3.93712,1416452344840,40.442,-79.9563
9,8.78202,14.5098,10.5882,1692.75,11,14.3489,304,13.8701,11.3725,1.56863,10.9804,15.2941,7.84314,14.848,3.93712,1416452345846,40.442,-79.9563
9,8.78202,22.3529,10.5882,1288,10,14.3489,314,14.3972,11.3725,1.96078,10.9804,16.4706,7.84314,14.5542,3.93712,1416452346840,40.442,-79.9564
9,6.98058,37.2549,12.9412,1306,9,0,325,15.0046,14.902,4.31373,10.9804,16.4706,8.62745,14.848,0,1416452347840,40.442,-79.9564
9,8.55684,47.451,14.902,1664.5,10,3.66844,346,15.0046,23.1373,4.31373,13.3333,19.6078,9.80392,14.848,0.866972,1416452348840,40.4421,-79.9564
9,7.65612,47.451,14.902,2258,14,19.8671,5,15.2886,34.902,7.05882,16.0784,22.3529,11.3725,14.848,6.36938,1416452349840,40.4421,-79.9564
9,12.1597,82.3529,18.4314,2258,14,19.8671,44,14.7036,52.1569,14.5098,24.3137,25.098,12.9412,14.9216,6.36938,1416452350840,40.4421,-79.9563
1,19.3655,89.8039,20,1688,20,40.1357,29,14.9701,44.3137,11.7647,21.5686,25.4902,12.9412,14.4824,9.61929,1416452351846,40.4422,-79.9563
1,25.8957,76.8627,22.3529,2293.75,26,45.8319,33,15.0921,44.3137,15.2941,20,25.4902,12.9412,14.9239,14.9264,1416452352841,40.4422,-79.9563
1,31.3,99.6078,19.6078,1646,31,61.3399,36,14.5771,45.098,10.1961,19.2157,25.4902,12.9412,14.9239,14.3355,1416452353840,40.4423,-79.9562
1,31.3,47.0588,12.549,1908.75,34,36.2685,36,15.189,35.2941,0.784314,19.2157,24.3137,11.3725,14.848,9.82918,1416452354841,40.4423,-79.9562
5,34.0022,20,10.9804,1614.75,35,14.7109,40,15.0786,16.8627,0.784314,11.3725,17.6471,9.01961,14.848,3.37276,1416452355840,40.4424,-79.9561
5,33.1015,32.1569,10.9804,1475.75,36,14.8955,42,15.0786,18.8235,3.52941,13.3333,18.4314,9.41177,14.5542,3.1211,1416452356840,40.4424,-79.956
5,38.2806,32.1569,12.549,1475.75,36,14.8955,34,14.652,21.9608,3.52941,12.549,18.4314,9.41177,14.848,3.1211,1416452357840,40.4426,-79.9559
5,33.3266,33.3333,11.7647,1427.75,37,15.3797,32,14.9799,21.9608,2.7451,11.7647,18.0392,9.01961,14.5542,3.11773,1416452358840,40.4426,-79.9558
5,33.1015,25.8824,9.01961,1512.75,37,15.3797,38,14.5098,18.4314,1.56863,10.9804,18.0392,9.01961,14.848,3.11773,1416452359845,40.4427,-79.9557
5,37.3799,17.6471,10.5882,1357.5,37,15.3797,49,29.3996,11.3725,1.56863,10.9804,16.0784,8.23529,14.848,3.11773,1416452360841,40.4427,-79.9557
5,36.9295,18.0392,10.5882,1271.5,36,0,45,29.3996,10.5882,1.17647,10.1961,16.4706,8.23529,12.9356,0,1416452361840,40.4428,-79.9556
5,33.777,18.0392,10.1961,1315.25,36,0,44,29.3996,10.5882,1.17647,10.1961,16.4706,8.23529,12.9356,0,1416452362840,40.4429,-79.9555
5,32.6511,19.2157,10.1961,1315.25,35,0,47,29.3996,11.3725,1.56863,10.1961,15.2941,7.84314,12.9356,0,1416452363841,40.4429,-79.9554
2,29.9489,19.2157,9.80392,1245.5,34,0,64,29.3996,11.3725,1.17647,10.1961,15.2941,7.84314,12.9356,0,1416452364840,40.4429,-79.9553
2,29.9489,18.4314,10.1961,1230.75,33,0,64,29.3996,10.5882,1.17647,10.1961,15.2941,7.84314,12.9356,0,1416452365840,40.4429,-79.9553
2,32.4259,33.7255,10.1961,1367.5,33,0,79,29.3996,17.6471,3.13725,11.7647,18.0392,9.41177,12.9356,0,1416452366841,40.4429,-79.9552
2,32.8763,33.7255,12.1569,1349.5,34,16.2998,78,14.6507,20.3922,3.13725,12.1569,18.0392,9.01961,12.9356,3.12316,1416452367840,40.4429,-79.955
5,35.1281,27.451,10.1961,1349.5,34,16.2998,72,13.561,11.7647,1.56863,10.1961,15.6863,7.84314,14.5542,3.12316,1416452368840,40.4429,-79.9549
5,34.9029,19.6078,9.80392,1274,34,16.2998,74,14.1967,11.7647,1.17647,10.1961,15.2941,7.84314,14.5542,3.12316,1416452369840,40.443,-79.9548
5,35.1281,18.4314,10.1961,1226.5,34,16.2998,72,15.045,10.5882,1.17647,10.1961,15.2941,7.84314,14.848,3.12316,1416452370851,40.443,-79.9547
5,34.4525,19.6078,10.1961,1245,33,0,69,14.6027,10.5882,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452371840,40.443,-79.9544
3,34.4525,20,9.80392,1162,31,0,69,14.6027,10.9804,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452372840,40.443,-79.9544
3,32.6511,20,9.80392,1298,22,0,70,14.8108,30.5882,1.96078,10.9804,15.2941,7.84314,14.5542,0,1416452373840,40.443,-79.9543
3,22.2928,41.5686,11.3725,1298,22,0,66,14.5457,17.2549,2.35294,11.3725,15.2941,7.84314,14.848,0,1416452374840,40.4431,-79.9541
3,13.0604,27.451,10.9804,1327.25,12,0,74,14.7484,17.2549,1.96078,10.9804,15.2941,7.84314,14.5542,0,1416452375841,40.4431,-79.954
8,4.95396,21.9608,10.1961,1180.5,3,0,70,14.0441,13.3333,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452376840,40.4431,-79.954
8,0.45036,23.9216,9.80392,1003.25,0,0,121,14.4595,12.549,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452377840,40.4431,-79.954
8,0,26.2745,9.80392,833.25,0,0,121,14.4595,13.7255,1.17647,9.80392,15.2941,7.84314,14.848,0,1416452378840,40.4431,-79.954
8,0,26.2745,9.80392,792,0,0,121,14.4703,15.6863,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452379841,40.4431,-79.954
8,0,29.4118,10.1961,792,0,0,121,15.1073,15.6863,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452380840,40.4431,-79.954
8,0,30.9804,10.1961,797.25,0,0,121,14.9485,16.4706,1.17647,10.1961,15.2941,7.84314,14.848,0,1416452381841,40.4431,-79.954
8,0,30.1961,9.80392,788.75,0,0,121,14.9149,16.8627,1.17647,10.1961,15.2941,7.84314,14.848,0,1416452382841,40.4431,-79.954
8,0,29.4118,9.80392,796.25,0,0,121,14.9149,16.4706,1.17647,10.1961,15.2941,7.84314,14.848,0,1416452383841,40.4431,-79.954
8,0,29.4118,10.1961,796.25,0,0,121,14.7704,18.8235,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452384841,40.4431,-79.954
1,0,41.9608,12.1569,854.75,0,0,121,14.7314,25.8824,3.13725,11.7647,19.2157,9.80392,14.5542,0,1416452385840,40.4431,-79.954
1,0,59.6078,12.9412,1176,2,2.22322,121,14.4752,25.8824,4.70588,13.7255,19.2157,9.80392,14.848,0.371219,1416452386840,40.4431,-79.954
1,6.98058,66.6667,14.902,1539.75,7,13.8133,106,14.9705,28.2353,4.70588,13.7255,21.1765,10.5882,14.5542,3.01986,1416452387843,40.4431,-79.9539
1,6.98058,66.2745,18.0392,2053,13,23.1434,106,14.9705,30.5882,6.27451,15.2941,21.9608,10.9804,14.5542,6.74614,1416452388840,40.4431,-79.9539
1,10.8086,66.2745,18.0392,1845,18,32.0495,70,13.9504,36.4706,12.1569,17.6471,23.5294,12.1569,14.848,8.3957,1416452389840,40.4431,-79.9539
1,14.4115,87.8431,18.8235,2010,23,40.72,61,14.6673,40.3922,9.80392,18.8235,23.9216,12.1569,14.8727,11.621,1416452390841,40.4431,-79.9539
1,26.3461,81.5686,18.4314,2010,23,40.72,70,14.6726,43.1373,9.41177,19.6078,24.3137,12.549,14.6044,11.621,1416452391840,40.4431,-79.9537
1,29.4986,85.098,22.3529,2017,28,46.0809,70,15.3393,43.1373,9.80392,18.4314,25.098,12.549,14.556,13.1967,1416452392840,40.4432,-79.9536
1,32.4259,81.1765,18.4314,1741.75,32,45.5683,71,14.7799,45.098,9.41177,18.4314,25.098,12.549,14.8539,11.2691,1416452393840,40.4432,-79.9535
1,35.5784,72.1569,18.0392,1979.5,35,34.1718,70,15.0867,39.2157,9.41177,18.4314,25.098,12.549,14.8974,9.60422,1416452394840,40.4432,-79.9534
1,37.6051,72.9412,17.6471,2072,38,34.4243,70,15.0867,40.3922,9.01961,17.6471,25.4902,12.9412,14.8974,10.1273,1416452395840,40.4433,-79.9533
1,38.0554,72.9412,17.6471,1545.75,41,51.1326,74,15.2486,41.9608,9.80392,18.8235,25.4902,12.1569,14.8898,11.2222,1416452396841,40.4433,-79.9532
1,40.5324,44.7059,9.01961,1545.75,41,51.1326,72,15.6919,10.1961,0.784314,9.80392,15.2941,7.84314,14.6004,11.2222,1416452397846,40.4433,-79.9531
3,38.731,11.7647,10.5882,1479,39,51.1326,71,25.3495,10.1961,1.56863,10.5882,15.2941,7.84314,12.9356,11.2222,1416452398847,40.4433,-79.953
3,38.731,19.6078,11.7647,1188,31,51.1326,71,21.675,11.3725,2.7451,10.5882,15.2941,7.84314,12.9356,11.2222,1416452399840,40.4433,-79.953
3,31.5252,23.1373,10.5882,1346.5,22,0,72,12.9051,15.6863,2.7451,11.7647,15.2941,7.84314,12.9356,0,1416452400840,40.4433,-79.9529
3,24.5446,21.1765,10.5882,1290.25,17,0,73,12.9051,13.3333,1.96078,10.5882,15.2941,7.84314,12.9356,0,1416452401840,40.4434,-79.9528
3,19.5907,21.1765,10.5882,1280,17,0,73,13.8521,14.902,1.96078,11.3725,15.2941,7.84314,14.5542,0,1416452402840,40.4434,-79.9527
3,14.8619,26.6667,10.9804,1280,12,0,71,14.8072,14.902,2.35294,11.3725,15.2941,7.84314,14.848,0,1416452403840,40.4434,-79.9527
1,9.45756,30.9804,16.4706,1321.5,9,0,69,14.8534,16.4706,6.27451,15.2941,21.5686,7.84314,14.5542,0,1416452404840,40.4434,-79.9526
1,11.9345,69.4118,19.2157,1959.75,13,17.4182,72,14.3483,29.0196,15.6863,15.2941,21.5686,10.9804,14.5542,4.84666,1416452405841,40.4434,-79.9526
1,17.1137,98.4314,20,1534.75,19,45.8712,73,14.3483,48.2353,15.6863,21.1765,24.7059,12.549,14.5542,9.99579,1416452406840,40.4434,-79.9525
1,22.9684,98.4314,20,2214.25,26,50.8834,73,14.9427,45.098,11.3725,20,25.4902,12.9412,14.5026,15.9971,1416452407841,40.4434,-79.9525
1,28.1475,85.4902,23.5294,2214.25,26,50.8834,72,15.1482,54.902,18.8235,27.8431,27.8431,14.1176,14.5129,15.9971,1416452408840,40.4435,-79.9524
1,32.4259,80,19.6078,1668,31,56.9702,72,15.1123,54.902,10.9804,20,27.8431,14.1176,14.9104,13.4922,1416452409847,40.4435,-79.9523
1,36.0288,88.2353,21.5686,2057.5,36,53.2483,71,14.9297,45.098,12.1569,20,27.8431,14.1176,14.9239,15.5555,1416452410840,40.4435,-79.9522
1,36.0288,72.9412,19.2157,2143,40,46.2576,71,14.8023,42.3529,12.1569,20.7843,27.8431,14.1176,14.9239,14.0749,1416452411841,40.4435,-79.9522
5,39.6317,65.8824,19.2157,2293.5,43,37.0183,72,14.8023,39.2157,9.41177,18.4314,25.4902,12.9412,14.9239,12.0547,1416452412840,40.4435,-79.952
5,41.2079,65.8824,16.4706,1813,43,37.0183,70,15.019,38.4314,7.84314,16.8627,25.098,12.549,14.9037,12.0547,1416452413841,40.4436,-79.9519
5,38.5058,70.9804,16.8627,1813,46,47.0826,66,15.0064,37.2549,7.84314,16.8627,25.098,12.549,14.4954,12.1199,1416452414841,40.4436,-79.9518
5,41.8835,68.2353,14.5098,1874,48,31.3555,66,14.7404,37.2549,5.4902,14.5098,25.098,12.549,14.9073,8.34301,1416452415840,40.4437,-79.9516
5,45.4864,47.451,13.3333,1762.25,49,17.556,66,15.2765,29.4118,3.92157,14.5098,21.5686,10.9804,14.848,4.3927,1416452416840,40.4437,-79.9514
5,46.6123,31.3725,9.01961,1446,48,17.556,70,15.2765,21.1765,3.92157,12.549,18.8235,9.01961,14.848,4.3927,1416452417841,40.4438,-79.9513
5,48.4137,31.3725,9.01961,1333.25,46,17.556,71,14.7673,12.549,1.96078,10.9804,16.0784,8.23529,14.5582,4.3927,1416452418840,40.4438,-79.9511
5,48.4137,31.3725,9.01961,1333.25,46,17.556,71,14.7673,12.549,1.96078,10.9804,16.0784,8.23529,14.5582,4.3927,1416452418840,40.4438,-79.9511
5,47.2878,17.6471,10.5882,1333.25,46,17.556,72,17.5783,19.6078,2.7451,11.7647,18.8235,9.80392,14.7,4.3927,1416452419840,40.4439,-79.9509
5,45.9367,39.2157,12.549,1414.5,45,0,72,14.4788,19.6078,3.92157,13.3333,20.7843,10.9804,14.5542,0,1416452420845,40.4439,-79.9508
5,44.5856,57.2549,14.1176,1380.25,44,0,75,14.5919,26.2745,5.88235,13.3333,20.7843,10.9804,14.5542,0,1416452421841,40.4439,-79.9506
5,44.5856,57.2549,14.1176,1380.25,44,0,75,14.5919,26.2745,5.88235,13.3333,20.7843,10.9804,14.5542,0,1416452421841,40.4439,-79.9506
5,42.559,75.2941,14.902,1357.75,44,0,76,14.8108,31.7647,5.88235,14.902,22.3529,11.3725,14.5479,0,1416452422841,40.444,-79.9505
5,41.4331,49.8039,14.902,1348,44,0,76,14.8108,27.0588,4.70588,13.3333,20.3922,10.1961,14.5479,0,1416452423841,40.444,-79.9503
5,41.4331,49.8039,14.902,1348,44,0,76,14.8108,27.0588,4.70588,13.3333,20.3922,10.1961,14.5479,0,1416452423841,40.444,-79.9503
5,40.7576,49.8039,12.549,1355,44,0,78,14.4609,23.9216,3.52941,12.549,19.2157,9.80392,14.848,0,1416452424840,40.444,-79.9502
5,41.8835,44.3137,12.1569,1355,44,0,78,14.7794,21.9608,3.52941,12.1569,18.8235,8.62745,14.5542,0,1416452425841,40.444,-79.9501
5,41.8835,27.0588,10.1961,1290,43,0,78,14.1442,21.9608,1.17647,10.1961,15.2941,8.62745,14.848,0,1416452426840,40.444,-79.9501
5,43.0094,18.8235,9.80392,1185.75,42,0,72,14.5318,11.3725,0.784314,10.1961,15.2941,7.84314,14.848,0,1416452427841,40.4441,-79.9499
5,43.4597,18.8235,9.80392,1140.5,40,0,70,15.0396,10.5882,0.784314,9.80392,15.2941,7.84314,14.5542,0,1416452428840,40.4441,-79.9498
5,40.7576,19.6078,10.1961,1317.75,38,0,70,15.0396,10.5882,1.17647,10.1961,15.6863,8.23529,14.5542,0,1416452429840,40.4442,-79.9496
3,39.1813,18.8235,10.1961,1318,36,0,71,14.608,10.9804,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452430840,40.4442,-79.9495
3,35.3533,18.8235,10.1961,1224,33,0,70,14.9189,10.9804,1.17647,10.1961,15.2941,7.84314,14.848,0,1416452431841,40.4443,-79.9493
3,35.3533,18.8235,10.1961,1224,33,0,70,14.9189,10.9804,1.17647,10.1961,15.2941,7.84314,14.848,0,1416452431841,40.4443,-79.9493
3,31.5252,18.8235,9.80392,1294.75,26,0,70,14.8862,25.098,0.784314,10.5882,15.2941,7.84314,14.5542,0,1416452432840,40.4443,-79.9492
3,25.4453,43.1373,11.3725,1294.75,26,0,69,14.3303,14.902,1.56863,10.5882,15.2941,7.84314,14.5542,0,1416452433840,40.4443,-79.9491
3,18.9151,25.098,10.5882,1314,19,0,73,14.8548,13.7255,1.96078,10.5882,15.2941,7.84314,14.848,0,1416452434841,40.4443,-79.949
3,18.9151,23.9216,10.5882,1298,10,0,73,14.7202,13.7255,2.35294,11.3725,15.2941,7.84314,14.5542,0,1416452435840,40.4443,-79.949
3,11.7094,25.098,10.5882,1238,5,0,74,14.7619,14.902,1.56863,10.5882,15.2941,7.84314,14.5542,0,1416452436841,40.4443,-79.949
3,1.57626,23.5294,10.1961,1138,1,0,89,14.4524,12.9412,1.17647,10.5882,15.2941,7.84314,14.848,0,1416452437841,40.4444,-79.9489
8,0.67554,23.9216,9.80392,921.25,0,0,107,14.4524,12.9412,1.17647,10.1961,15.2941,7.84314,14.848,0,1416452438841,40.4444,-79.9489
8,0,23.9216,9.80392,784.5,0,0,107,14.1258,14.1176,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452439840,40.4444,-79.9489
8,0,27.451,10.1961,784.5,0,0,107,14.4071,16.0784,1.17647,10.1961,15.2941,7.84314,14.5542,0,1416452440841,40.4444,-79.9489
8,0,29.4118,9.80392,780,0,0,107,15.0221,16.0784,1.17647,10.1961,15.2941,7.84314,14.848,0,1416452441840,40.4444,-79.9489
8,0,29.8039,10.1961,788,0,0,107,15.119,16.4706,1.17647,10.1961,15.2941,7.84314,14.848,0,1416452442840,40.4444,-79.9489
